,comment_text,comment_date,comment_time
0,节前我说了，最近就杀融资盘，必须得！,09-13 11:58,09-13
0,创业板1600可期,09-13 11:58,09-13
0,权重这么重的上市公司，16块的价值得有吧，我就不说2030了，再跌就不礼貌了,09-13 11:59,09-13
0,这股怀中坏，,09-13 12:01,09-13
0,三大指数涨跌互现，上证指数收涨0.11%，深证成指收跌0.57%，创业板指收跌0.78%。当天，两市成交额6659亿元，较上一交易日缩窄323亿元；北向资金净流出超64亿元，大盘资金净流出超210亿元。两市股票呈现跌多涨少的态势，约1241只股票上涨，3865只股票下跌。其中，31只涨停股、2只跌停股。板块方面，贵金属、煤炭开采加工、通信设备、银行、油气开采及服务、中药等行业及煤炭、金属锌、芬太尼...,09-13 12:01,09-13
0,看看A50，下午继续向下了。。满仓被套的耗子尾汁哈,09-13 12:02,09-13
0,恐慌踩踏了吗,09-13 12:02,09-13
0,券商还在跟跌，不护盘吗,09-13 12:04,09-13
0,600733外资MSCI连续收集低价筹码，内资啊，今天五块看不起，明天五十买不起，后天五百拍大腿,09-13 12:07,09-13
0,不好意思，今早15.5买了100股，都怪我,09-13 12:10,09-13
0,有子弹了,09-13 12:10,09-13
0,大家坐稳扶好了，牛来了，速回,09-13 12:11,09-13
0,快来颗速效救心丸。,09-13 12:14,09-13
0,自己活该,09-13 12:14,09-13
0,今天不到7000亿了，底部近在咫尺，锁仓等过年吧,09-13 12:15,09-13
0,如果不是利好还真不会被套。,09-13 12:15,09-13
0,卫姐说市：9.14创指创新低，这一概念逆势上涨收评：创指缩量调整跌0.78%续创新低5G、黄金概念逆势活跃】大盘全天维持弱势震荡，沪指小幅收涨，创业板指跌0.78%续创年内新低。板块方面，通信、5G概念股走强，阿莱德、华脉科技、武汉光谷、东方通信等多股涨停，煤炭股午后冲高，安泰集团涨停，黄金概念股表现活跃，西部黄金、中润资源涨超6%，高位股继续强势，捷荣技术12天10板，冠石科技、立达信...,09-13 12:21,09-13
0,老师：捷成股份怎样？,09-13 12:27,09-13
0,抄底套俩月，踏空毁十年！,09-13 12:27,09-13
0,都不出来抢点筹码吗？可惜这么好的价格了,09-13 12:28,09-13
0,完了，早上15.61补的仓,09-13 12:33,09-13
0,证券估值已经很低了，先布局汇添富证券560090等反弹,09-13 12:36,09-13
0,我就稳定在10.7这个版本，不要升级,09-13 12:47,09-13
0,跌到2块才算,09-13 12:48,09-13
0,视觉中国低开能不能进，股东减持了,09-13 12:49,09-13
0,回调到13.5元,09-13 12:50,09-13
0,涨停多次开板不会以为是吸筹吧,09-13 12:51,09-13
0,跌到14块我全仓,09-13 12:53,09-13
0,15.32就差不多了。,09-13 12:53,09-13
0,我是大股东今天早上减持1万股暂时不看好,09-13 12:55,09-13
0,令:亲们:节日快到了。严禁洒后操作！,09-13 12:59,09-13
0,股价这么便宜，东财回购完了吗？还需打压低点再出手回购？,09-13 13:02,09-13
0,券商暂停融转通，暂停融券接出何时大面积到来,09-13 13:06,09-13
0,8快钱就高估你了。凭什么支撑2000亿市值？仅仅是因为散户多吗？散户不断被收割，最后寸草不生。,09-13 13:07,09-13
0,一点小钱，天天被你盯着哈哈哈,09-13 13:09,09-13
0,别忘了明天还有个黑色星期四。。。周五能企稳就特么偷着乐吧,09-13 13:09,09-13
0,全军出击,09-13 13:09,09-13
0,深圳市发改委9月14日公布《关于支持深圳市基础设施领域不动产投资信托基金（REITs）高质量发展的若干措施》。其中提到，积极探索深港REITs互联互通。进一步促进深港资本市场双向开放，探索推动将深港两地REITs纳入深港通标的范围，研究深港REITs规则对接。支持粤港澳大湾区内相关原始权益人根据资产类型、上市规则，选择在深圳证券交易所发行基础设施REITs。支持深圳证券交易所研究发行“一带一路”和...,09-13 13:09,09-13
0,【国内最大石墨烯导热膜供应商富烯科技科创板IPO终止】专注从事石墨烯散热材料研发生产的富烯科技，科创板IPO宣告终止。9月12日，常州富烯科技股份有限公司(简称“富烯科技”)科创板IPO审核状态变更为“终止”。上交所披露，因富烯科技保荐人撤销保荐，根据有关规定终止其发行上市审核。富烯科技是一家专注于从事石墨烯散热材料研发、生产和销售的高新技术企业，致力于提高电子产品运行的稳定性及可靠性。...,09-13 13:11,09-13
0,目前这将近几个月的时间，除了限制减持那次利好几天以外，成交就没有超过一万亿的，这么点成交量，券商的业绩会多惨淡——而且T+0预期破产，再没有能支撑股价的东西了,09-13 13:11,09-13
0,【广东三家企业启动IPO辅导】9月13日消息，广东中鹏热能科技股份有限公司（以下简称“中鹏热能”）、皇冠新材料科技股份有限公司（以下简称“皇冠新材”）、广东凯金新能源科技股份有限公司（以下简称“凯金能源”）于9月12日在广东证监局办理辅导备案登记，拟首次公开发行股票并上市。（财经网）,09-13 13:11,09-13
0,哦豁,09-13 13:14,09-13
0,3100能不能顶住就看券商的了，能不能给点力,09-13 13:15,09-13
0,携手华为数字能源打造“储充光云”一体化液冷超充网络。据公司人士介绍，“超充”是指比快充更快的充电设备，最大输出功率可达600千瓦，最大输出电流达600安，最快能以“一秒一公里”的速度充电。,09-13 13:15,09-13
0,控制好仓位是我的强项，保住利润是我的首选；祝坚持在东财的友友们都好运！,09-13 13:15,09-13
0,转发,09-13 13:18,09-13
0,还是很坚挺的，互联网服务整体跌近3%,09-13 13:18,09-13
0,啥也别说，越跌越买！拿着就完了！,09-13 13:20,09-13
0,高估了，也就值6.55块,09-13 13:20,09-13
0,准备跌停,09-13 13:38,09-13
0,亲们为节后部局，本股对称每一个日k对称小低点从小到大接回，节后与北向决战。按全年北向进出分析他们赢利不大。,09-13 13:21,09-13
0,快破60日线吧！,09-13 13:22,09-13
0,有种使劲跌,09-13 13:23,09-13
0,挺抗跌的，两个星期了还是15块多,09-13 13:23,09-13
0,今天15可期,09-13 13:24,09-13
0,低买高卖,09-13 13:24,09-13
0,明天周四，放4个月后再来看了。,09-13 13:25,09-13
0,出来干活吧，都销户了你赚谁的钱,09-13 13:29,09-13
0,下面挂大单了，黔驴技穷,09-13 13:30,09-13
0,大股东回购自家公司股票了,09-13 13:30,09-13
0,看来，跌已是民心所向。,09-13 13:31,09-13
0,人气这么高，散户估计已经上百万了。想大涨，估计只有耶稣来了！,09-13 13:31,09-13
0,托单死路一条,09-13 13:33,09-13
0,最新消息，降准啦！毫无疑问，向市场释放流动性是个利好消息，但以目前市场的环境明天大盘很难激起大的浪花。个人认为，大盘要走出市场底的反转行情须满足三大条件：一，投资者信心恢复；二，场外增量资金；三，人民币汇率转强趋势形成。显然，按近期走势观察推测，这需要一个较缓慢而反复的过程。对大多数投资者而言，现在是布局和等待的时候，而不是激进或绝望的心态。券商板块，头部券商已基本回调到位，首创太平洋等一批前期涨...,09-13 13:33,09-13
0,来回收割,09-13 13:33,09-13
0,投资就应该做大概率的事情，而创业板的回归也只是时间问题所以需要抓住机会！创业板ETF(SZ159915)牛市初现牛角，别错过这次加仓机会了。,09-13 13:34,09-13
0,下午翻红。,09-13 13:35,09-13
0,为什么今天4600多只股票下跌，是不是与上周9只IPO全过会有关,09-13 13:35,09-13
0,比如，前段时间广大散户要求降印花税、严控减持、暂缓新股发行，后来实施还是涨了几天的，这比专家废寝忘食研究出来的100+1买股和延长交易时间要强的多，说明散户的建议是正确的、有效的、切中要害的。原因很简单，股民就像车间的工人，天天操作机器，哪儿有毛病自然很清楚。可是现在股市又回到低迷状态，跌跌不休，那说明还存在问题。股民们又给出了建议：强烈要求取消量化和融券。看了有些股民写的贴子，才知道量化配合融券...,09-13 13:43,09-13
0,看这趋势，我下周回来还能补仓8000股啊,09-13 13:43,09-13
0,15.29左右就可以关注了，周线调整末期，耐得住寂寞，不要满仓，更不要加杠杆,09-13 13:43,09-13
0,这量化交易，程序化交易把大A拉入了无底深渊,09-13 13:44,09-13
0,天天这走势还有唱衰吗？,09-13 13:44,09-13
0,遥遥领先,09-13 13:49,09-13
0,现在的市场欲哭无泪,09-13 13:50,09-13
0,下午看好创业板破2000进场收割,09-13 13:52,09-13
0,15.32抄底,09-13 13:52,09-13
0,套住了，就死死地咬住,09-13 13:54,09-13
0,活跃市场，不提还好，估计已经到底了。,09-13 13:55,09-13
0,下跌也没量了,09-13 13:55,09-13
0,"主力太温柔了大把散户在买入,就应该一砸到底，让他们永世不得翻身",09-13 13:55,09-13
0,马上拉红3个点,09-13 13:57,09-13
0,为什么回购还没有开始，难道你在量化融券做空,09-13 13:57,09-13
0,既然跌破15.5，那到15是铁定的事。暂时出三分之二仓。加仓今天跌的最狠的。,09-13 14:02,09-13
0,股灾4.0来了，收割所有散户,09-13 14:02,09-13
0,会到14.6不？,09-13 14:03,09-13
0,客观地讲，大多数投资者对利好已经变得麻木，每天萎缩的成交量和低波动幅度就是最直观的反应。明天A股的走势参照A50和港指期货的走势就已经大致明了了。原本对九月份的表现抱着较乐观的心态，现在看来要调整一下了，原因除了众所周知的市场环境外，还要补上设想从主力机构的角度去考虑，即这么长的节假期主力会在节前发动行情拉高给散户兑现出去轻松游玩吗？东方财富（300059），行情越早启动越有利。反之，有要两手准备...,09-13 14:03,09-13
0,这么大的盘子。撑不住股加,09-13 14:05,09-13
0,开始疯狂流出,09-13 14:07,09-13
0,没好股了！,09-13 14:11,09-13
0,散户自我安慰跌不动，主力立马教他们做人,09-13 14:11,09-13
0,血淋淋的割肉,09-13 14:11,09-13
0,北证50最强，上证次之，创业板最弱。,09-13 14:11,09-13
0,上市公司盈利能力持续提升，这才是股价上涨的基石。事物的发展是内外因共同起作用的结果，外因通过内因起作用。,09-13 14:14,09-13
0,抄底了，到底了,09-13 14:14,09-13
0,回你,09-13 14:14,09-13
0,无语,09-13 14:15,09-13
0,据说华为出货1500万能拉动0.1%GDP！,09-13 14:17,09-13
0,北向资金跑光了，大盘歇菜。,09-13 14:17,09-13
0,下方缺口必补！,09-13 14:17,09-13
0,82818.4买入的还在生扛吗？超级利好走成今天这样也是没谁了,09-13 14:17,09-13
0,持股户数太多了，加上被套融资补仓的很多，此股今年见12元可以说是必然的。,09-13 14:17,09-13
0,散户带血的钱没了,09-13 14:18,09-13
0,有点受不了了，打算走人,09-13 14:18,09-13
0,又买入五万股.就这样吧.跌就躺平了.不上16不卖.要求不高.看你啥时候上16,09-13 14:19,09-13
0,活跃股票市场，只有拉券商和银行，把指数拉出向上空间，钱才会进来。,09-13 14:19,09-13
0,昨晚降准了，怎么说呢市场如果继续这种亏钱效应你就是释放在多的流动性资金也不会愿意进来的。每天都是四千多家待涨的局面，六七千亿的成交量量五千来只的个股，换算成前几年三千多只的时候成交量也就三四千亿的水平，流动性的枯竭是有目共睹的，所以目前的困局还是要衙门真金白银下场才可以解困的。创业板周四继续新低，42%的指数跌幅预示着创业板很多个股超过42%以上的跌幅，2000岌岌可危。在没有反转的前提之下这里继...,09-13 14:19,09-13
0,上次taozhu的还有没走的不，,09-13 14:19,09-13
0,至少跌到14元,09-13 14:20,09-13
0,小亏一个小目标了,09-13 14:20,09-13
0,下手太狠，撤了,09-13 14:21,09-13
0,还是砸到哦60日线了,09-13 14:21,09-13
0,香港机构9月15日早盘透露：第一条：锦龙股份去年计提的4.9亿元坏账已在近日收回，计入2023年利润表；第二条：广东即将增加2家证券上市公司(东莞证券，中山证券)深股通是消息最灵通的，东莞证券即将上市，中山证券即将注册上市，锦龙股份是这2家广东证券公司的大股东，深股通在近6个交易日连续大增仓锦龙股份。公告日期：2023-09-13证券代码：000712证券简称：锦龙股份公告编号：2023-64...,09-13 14:21,09-13
